"","RND","HSD","EA","HH","ID","HHID","HHID.rnd","Plate","Sample.identifier","Row","Column","Well","MolSpecies","Expected.species","kdr","N1575Y","Cyp4j5","Coeae1d","Pfal.score","OVM.score","Pfal","OVM","X2La","Cyp6p4","ZZB","Cyp6aa","Cyp6aa_Dup","lat","lon","survey","LLIN.intend","LLIN.actual","Net.intend","Net.actual","Wave","Location","subregions","wgs.sample.id","species"
"3960",4,94,9,69,104,409409069,9409069,54,5,"A",5,"5A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069104","An. funestus"
"3961",4,94,9,69,120,409409069,9409069,54,17,"B",5,"5B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069120","An. funestus"
"3962",4,94,9,69,59,409409069,9409069,54,29,"C",5,"5C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069059","An. funestus"
"3963",4,94,9,69,29,409409069,9409069,54,41,"D",5,"5D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069029","An. funestus"
"3964",4,94,9,69,69,409409069,9409069,54,53,"E",5,"5E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069069","An. funestus"
"3965",4,94,9,69,89,409409069,9409069,54,65,"F",5,"5F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069089","An. funestus"
"3966",4,94,9,69,16,409409069,9409069,54,77,"G",5,"5G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069016","An. funestus"
"3967",4,94,9,69,56,409409069,9409069,54,89,"H",5,"5H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069056","An. funestus"
"3968",4,94,9,69,14,409409069,9409069,54,6,"A",6,"6A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069014","An. funestus"
"3969",4,94,9,69,4,409409069,9409069,54,18,"B",6,"6B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069004","An. funestus"
"3970",4,94,9,69,118,409409069,9409069,54,30,"C",6,"6C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069118","An. funestus"
"3971",4,94,9,69,9,409409069,9409069,54,42,"D",6,"6D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069009","An. funestus"
"3972",4,94,9,69,47,409409069,9409069,54,54,"E",6,"6E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069047","An. funestus"
"3973",4,94,9,69,130,409409069,9409069,54,66,"F",6,"6F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069130","An. funestus"
"3974",4,94,9,69,99,409409069,9409069,54,78,"G",6,"6G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069099","An. funestus"
"3975",4,94,9,69,85,409409069,9409069,54,90,"H",6,"6H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069085","An. funestus"
"3976",4,94,9,69,136,409409069,9409069,54,7,"A",7,"7A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069136","An. funestus"
"3977",4,94,9,69,44,409409069,9409069,54,19,"B",7,"7B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069044","An. funestus"
"3978",4,94,9,69,60,409409069,9409069,54,31,"C",7,"7C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069060","An. funestus"
"3979",4,94,9,69,79,409409069,9409069,54,43,"D",7,"7D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069079","An. funestus"
"3980",4,94,9,69,109,409409069,9409069,54,55,"E",7,"7E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069109","An. funestus"
"3981",4,94,9,69,143,409409069,9409069,54,67,"F",7,"7F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069143","An. funestus"
"3982",4,94,9,69,81,409409069,9409069,54,79,"G",7,"7G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069081","An. funestus"
"3983",4,94,9,69,42,409409069,9409069,54,91,"H",7,"7H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069042","An. funestus"
"3984",4,94,9,69,46,409409069,9409069,54,8,"A",8,"8A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069046","An. funestus"
"3985",4,94,9,69,63,409409069,9409069,54,20,"B",8,"8B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069063","An. funestus"
"3986",4,94,9,69,45,409409069,9409069,54,32,"C",8,"8C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069045","An. funestus"
"3987",4,94,9,69,141,409409069,9409069,54,44,"D",8,"8D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069141","An. funestus"
"3988",4,94,9,69,39,409409069,9409069,54,56,"E",8,"8E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069039","An. funestus"
"3989",4,94,9,69,31,409409069,9409069,54,68,"F",8,"8F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069031","An. funestus"
"3990",4,94,9,69,76,409409069,9409069,54,80,"G",8,"8G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069076","An. funestus"
"3991",4,94,9,69,61,409409069,9409069,54,92,"H",8,"8H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069061","An. funestus"
"3992",4,94,9,69,67,409409069,9409069,54,9,"A",9,"9A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069067","An. funestus"
"3993",4,94,9,69,62,409409069,9409069,54,21,"B",9,"9B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069062","An. funestus"
"3994",4,94,9,69,34,409409069,9409069,54,33,"C",9,"9C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069034","An. funestus"
"3995",4,94,9,69,110,409409069,9409069,54,45,"D",9,"9D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069110","An. funestus"
"3996",4,94,9,69,132,409409069,9409069,54,57,"E",9,"9E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069132","An. funestus"
"3997",4,94,9,69,64,409409069,9409069,54,69,"F",9,"9F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069064","An. funestus"
"3998",4,94,9,69,97,409409069,9409069,54,81,"G",9,"9G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069097","An. funestus"
"3999",4,94,9,69,133,409409069,9409069,54,93,"H",9,"9H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069133","An. funestus"
"4000",4,94,10,115,1,409410115,9410115,54,10,"A",10,"10A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115001","An. funestus"
"4001",4,94,10,115,2,409410115,9410115,54,22,"B",10,"10B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115002","An. funestus"
"4002",4,94,10,115,3,409410115,9410115,54,34,"C",10,"10C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115003","An. funestus"
"4003",4,94,10,115,4,409410115,9410115,54,46,"D",10,"10D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115004","An. funestus"
"4004",4,94,10,115,5,409410115,9410115,54,58,"E",10,"10E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115005","An. funestus"
"4005",4,94,10,115,6,409410115,9410115,54,70,"F",10,"10F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115006","An. funestus"
"4006",4,94,10,115,7,409410115,9410115,54,82,"G",10,"10G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.076869,33.39317,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409410115007","An. funestus"
"4007",4,95,5,2,9,409505002,9505002,54,94,"H",10,"10H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002009","An. funestus"
"4008",4,95,5,2,10,409505002,9505002,54,11,"A",11,"11A","FUN","FU",NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002010","An. funestus"
"4009",4,95,5,2,11,409505002,9505002,54,23,"B",11,"11B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002011","An. funestus"
"4010",4,95,5,2,12,409505002,9505002,54,35,"C",11,"11C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002012","An. funestus"
"4011",4,95,5,2,13,409505002,9505002,54,47,"D",11,"11D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002013","An. funestus"
"4012",4,95,5,2,14,409505002,9505002,54,59,"E",11,"11E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002014","An. funestus"
"4013",4,95,5,2,15,409505002,9505002,54,71,"F",11,"11F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002015","An. funestus"
"4014",4,95,5,2,16,409505002,9505002,54,83,"G",11,"11G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002016","An. funestus"
"4015",4,95,5,2,17,409505002,9505002,54,95,"H",11,"11H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002017","An. funestus"
"4016",4,95,5,2,18,409505002,9505002,54,12,"A",12,"12A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002018","An. funestus"
"4017",4,95,5,2,19,409505002,9505002,54,24,"B",12,"12B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002019","An. funestus"
"4018",4,95,5,2,20,409505002,9505002,54,36,"C",12,"12C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409505002020","An. funestus"
"4019",4,95,6,13,2,409506013,9506013,54,48,"D",12,"12D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013002","An. funestus"
"4020",4,95,6,13,3,409506013,9506013,54,60,"E",12,"12E","FUN","FU",NA,NA,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013003","An. funestus"
"4021",4,95,6,13,4,409506013,9506013,54,72,"F",12,"12F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013004","An. funestus"
"4022",4,95,6,13,5,409506013,9506013,54,84,"G",12,"12G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013005","An. funestus"
"4023",4,95,6,13,6,409506013,9506013,54,96,"H",12,"12H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013006","An. funestus"
"4024",4,95,6,13,7,409506013,9506013,55,1,"A",1,"1A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013007","An. funestus"
"4025",4,95,6,13,8,409506013,9506013,55,13,"B",1,"1B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013008","An. funestus"
"4026",4,95,6,13,9,409506013,9506013,55,25,"C",1,"1C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013009","An. funestus"
"4027",4,95,6,13,10,409506013,9506013,55,37,"D",1,"1D","FUN","FU",NA,NA,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013010","An. funestus"
"4028",4,95,6,13,11,409506013,9506013,55,49,"E",1,"1E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013011","An. funestus"
"4029",4,95,6,13,12,409506013,9506013,55,61,"F",1,"1F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013012","An. funestus"
"4030",4,95,6,13,13,409506013,9506013,55,73,"G",1,"1G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013013","An. funestus"
"4031",4,95,6,13,14,409506013,9506013,55,85,"H",1,"1H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013014","An. funestus"
"4032",4,95,6,13,15,409506013,9506013,55,2,"A",2,"2A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013015","An. funestus"
"4033",4,95,6,13,16,409506013,9506013,55,14,"B",2,"2B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013016","An. funestus"
"4034",4,95,6,13,17,409506013,9506013,55,26,"C",2,"2C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013017","An. funestus"
"4035",4,95,6,13,18,409506013,9506013,55,38,"D",2,"2D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013018","An. funestus"
"4036",4,95,6,13,19,409506013,9506013,55,50,"E",2,"2E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013019","An. funestus"
"4037",4,95,6,13,20,409506013,9506013,55,62,"F",2,"2F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013020","An. funestus"
"4038",4,95,6,13,21,409506013,9506013,55,74,"G",2,"2G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013021","An. funestus"
"4039",4,95,6,13,22,409506013,9506013,55,86,"H",2,"2H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013022","An. funestus"
"4040",4,95,6,13,23,409506013,9506013,55,3,"A",3,"3A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013023","An. funestus"
"4041",4,95,6,13,24,409506013,9506013,55,15,"B",3,"3B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013024","An. funestus"
"4042",4,95,6,13,25,409506013,9506013,55,27,"C",3,"3C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013025","An. funestus"
"4043",4,95,6,13,26,409506013,9506013,55,39,"D",3,"3D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013026","An. funestus"
"4044",4,95,6,13,27,409506013,9506013,55,51,"E",3,"3E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013027","An. funestus"
"4045",4,95,6,13,28,409506013,9506013,55,63,"F",3,"3F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013028","An. funestus"
"4046",4,95,6,13,29,409506013,9506013,55,75,"G",3,"3G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013029","An. funestus"
"4047",4,95,6,13,30,409506013,9506013,55,87,"H",3,"3H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013030","An. funestus"
"4048",4,95,6,13,31,409506013,9506013,55,4,"A",4,"4A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013031","An. funestus"
"4049",4,95,6,13,32,409506013,9506013,55,16,"B",4,"4B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013032","An. funestus"
"4050",4,95,6,13,33,409506013,9506013,55,28,"C",4,"4C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013033","An. funestus"
"4051",4,95,6,13,34,409506013,9506013,55,40,"D",4,"4D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.357591,34.2674,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","409506013034","An. funestus"
