sample_id,partner_sample_id_x,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,terms_of_use_expiry_date,terms_of_use_url,unrestricted_use,mean_cov,median_cov,modal_cov,mean_cov_2L,median_cov_2L,mode_cov_2L,mean_cov_2R,median_cov_2R,mode_cov_2R,mean_cov_3L,median_cov_3L,mode_cov_3L,mean_cov_3R,median_cov_3R,mode_cov_3R,mean_cov_X,median_cov_X,mode_cov_X,frac_gen_cov,divergence,contam_pct,contam_LLR,aim_species_fraction_arab,aim_species_fraction_colu,aim_species_fraction_colu_no2l,aim_species_gambcolu_arabiensis,aim_species_gambiae_coluzzii,aim_species,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,partner_sample_id_y,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4j5,Coeae1d,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6p4,ZZB,Cyp6aa,Cyp6aa_Dup,lat,lon,survey,LLIN.intend,llin_actual,Net.intend,Net.actual,Wave,Location,subregions,species,control_phase,partner_sample_id
VBS65896-6645STDY13044802,502404128002.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,39.05,39,40,39.09,39,40,39.52,40,41,37.92,38,39,38.55,39,40,40.91,40,40,0.942,0.02192,0.433,350.788,0.002,0.041,0.045,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128002,5.0,24.0,4.0,128.0,2.0,502404128.0,2404128.0,46.0,32.0,C,8.0,8C,S,GA,FS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128002
VBS65897-6645STDY13044803,502404128003.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,38.39,39,40,38.47,39,39,38.91,39,40,37.28,38,39,37.85,38,39,40.06,39,40,0.943,0.02115,0.164,55.214,0.002,0.018,0.02,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128003,5.0,24.0,4.0,128.0,3.0,502404128.0,2404128.0,46.0,44.0,D,8.0,8D,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128003
VBS65898-6645STDY13044804,502404128005.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,41.81,42,43,42.19,42,43,42.35,43,44,40.33,41,42,41.05,41,42,43.98,43,43,0.945,0.02034,0.195,81.524,0.004,0.016,0.018,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128005,5.0,24.0,4.0,128.0,5.0,502404128.0,2404128.0,46.0,56.0,E,8.0,8E,S,GA,SS,NN,LL,SR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128005
VBS65899-6645STDY13044805,502404128006.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,39.1,39,40,39.22,40,40,39.38,40,41,38.24,39,40,38.72,39,40,40.46,40,40,0.943,0.0212,0.168,69.621,0.002,0.021,0.023,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128006,5.0,24.0,4.0,128.0,6.0,502404128.0,2404128.0,46.0,68.0,F,8.0,8F,S,GA,FS,NN,LL,SS,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128006
VBS65900-6645STDY13044806,502404128004.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,36.27,36,37,36.37,36,37,36.82,37,38,35.19,35,36,35.58,36,37,38.12,37,37,0.943,0.02119,1.089,1630.532,0.004,0.017,0.018,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128004,5.0,24.0,4.0,128.0,4.0,502404128.0,2404128.0,46.0,80.0,G,8.0,8G,S,GA,FF,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128004
VBS65901-6645STDY13044807,502404128007.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,46.93,47,48,46.88,47,48,47.73,49,49,45.41,46,47,46.09,47,48,49.52,48,49,0.945,0.02112,0.326,274.595,0.002,0.021,0.023,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128007,5.0,24.0,4.0,128.0,7.0,502404128.0,2404128.0,46.0,92.0,H,8.0,8H,S,GA,FS,NN,LF,SS,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128007
VBS65902-6645STDY13044808,502404128008.000,Martin Donnelly,Uganda,2404,2019,6,1.727,31.667,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.56,34,34,33.57,34,34,33.95,34,35,32.59,33,33,33.23,33,34,34.98,34,34,0.942,0.02117,0.224,98.372,0.002,0.01,0.01,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502404128008,5.0,24.0,4.0,128.0,8.0,502404128.0,2404128.0,46.0,9.0,A,9.0,9A,S,GA,FS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,1.732485,31.6662,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502404128008
VBS65903-6645STDY13044809,502401016001.000,Martin Donnelly,Uganda,2401,2019,6,1.734,31.768,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,41.26,42,42,41.34,42,42,41.63,42,43,40.28,41,42,40.82,41,42,42.84,42,43,0.944,0.02111,0.502,501.839,0.003,0.018,0.021,gambcolu,gambiae,gambiae,UGA,Western Region,UG-W,Masindi,gambiae,UG-W_gamb_2019,UG-W_gamb_2019_06,UG-W_gamb_2019_Q2,UG-W_Masindi_gamb_2019,UG-W_Masindi_gamb_2019_06,UG-W_Masindi_gamb_2019_Q2,502401016001,5.0,24.0,1.0,16.0,1.0,502401016.0,2401016.0,46.0,21.0,B,9.0,9B,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,IM,ZL,DN,Dup,1.727799,31.76513,25 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,West,Mid-Western,An. gambiae,post,502401016001
VBS65904-6645STDY13044810,506801043002.000,Martin Donnelly,Uganda,6801,2019,5,2.026,33.879,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,36.43,36,37,36.38,36,37,37.14,37,38,35.13,35,36,35.82,36,37,38.35,37,37,0.94,0.02202,0.201,76.056,0.004,0.014,0.015,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506801043002,5.0,68.0,1.0,43.0,2.0,506801043.0,6801043.0,46.0,33.0,C,9.0,9C,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.0267,33.87523,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506801043002
VBS65905-6645STDY13044811,506801043005.000,Martin Donnelly,Uganda,6801,2019,5,2.026,33.879,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,37.85,38,39,38.01,38,39,38.09,39,40,37.11,38,38,37.44,38,39,39.13,39,39,0.94,0.02197,0.607,670.527,0.003,0.018,0.019,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506801043005,5.0,68.0,1.0,43.0,5.0,506801043.0,6801043.0,46.0,45.0,D,9.0,9D,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.0267,33.87523,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506801043005
VBS65906-6645STDY13044812,506801043003.000,Martin Donnelly,Uganda,6801,2019,5,2.026,33.879,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,37.95,38,39,38.07,38,39,38.39,39,40,36.84,37,38,37.46,38,39,39.6,39,39,0.939,0.02212,0.165,57.616,0.002,0.019,0.02,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506801043003,5.0,68.0,1.0,43.0,3.0,506801043.0,6801043.0,46.0,57.0,E,9.0,9E,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.0267,33.87523,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506801043003
VBS65907-6645STDY13044813,506801043006.000,Martin Donnelly,Uganda,6801,2019,5,2.026,33.879,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,37.21,37,38,37.24,37,38,37.51,38,39,36.32,37,38,36.78,37,38,38.91,38,38,0.94,0.02199,0.168,68.012,0.003,0.022,0.024,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506801043006,5.0,68.0,1.0,43.0,6.0,506801043.0,6801043.0,46.0,69.0,F,9.0,9F,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DN,Dup,2.0267,33.87523,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506801043006
VBS65909-6645STDY13044815,506803034001.000,Martin Donnelly,Uganda,6803,2019,4,2.086,33.774,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,39.79,40,40,39.67,40,40,40.31,41,41,38.38,39,39,39.31,39,40,42.3,41,41,0.941,0.02206,0.223,116.055,0.002,0.011,0.012,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_04,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_04,UG-E_Kapelebyong_gamb_2019_Q2,506803034001,5.0,68.0,3.0,34.0,1.0,506803034.0,6803034.0,46.0,93.0,H,9.0,9H,S,GA,FS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.087584,33.77767,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506803034001
VBS65910-6645STDY13044816,506804045001.000,Martin Donnelly,Uganda,6804,2019,4,2.027,33.771,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.3,33,34,33.38,34,34,33.57,34,35,32.54,33,34,32.94,33,34,34.6,34,34,0.939,0.0221,0.238,96.665,0.004,0.021,0.022,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_04,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_04,UG-E_Kapelebyong_gamb_2019_Q2,506804045001,5.0,68.0,4.0,45.0,1.0,506804045.0,6804045.0,46.0,10.0,A,10.0,10A,S,GA,FF,NN,FF,RR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.028814,33.76561,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506804045001
VBS65912-6645STDY13044818,506804045003.000,Martin Donnelly,Uganda,6804,2019,4,2.027,33.771,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,35.99,36,37,36.16,37,37,36.18,37,38,35.26,36,37,35.59,36,37,37.3,36,37,0.945,0.02137,3.298,7535.735,0.022,0.028,0.027,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_04,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_04,UG-E_Kapelebyong_gamb_2019_Q2,506804045003,5.0,68.0,4.0,45.0,3.0,506804045.0,6804045.0,46.0,34.0,C,10.0,10C,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,IM,ZL,DN,Dup,2.028814,33.76561,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506804045003
VBS65913-6645STDY13044819,506806007001.000,Martin Donnelly,Uganda,6806,2019,5,2.194,33.722,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.7,34,34,33.9,34,34,33.86,34,35,32.79,33,34,33.34,34,34,35.24,34,34,0.944,0.02118,2.19,4192.305,0.003,0.016,0.018,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506806007001,5.0,68.0,6.0,7.0,1.0,506806007.0,6806007.0,46.0,46.0,D,10.0,10D,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,2.201052,33.715,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506806007001
VBS65914-6645STDY13044820,506806007002.000,Martin Donnelly,Uganda,6806,2019,5,2.194,33.722,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,35.4,35,36,35.49,36,36,35.71,36,36,34.47,35,35,34.91,35,36,37.12,36,36,0.938,0.02209,0.297,205.821,0.003,0.011,0.011,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506806007002,5.0,68.0,6.0,7.0,2.0,506806007.0,6806007.0,46.0,58.0,E,10.0,10E,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.201052,33.715,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506806007002
VBS65915-6645STDY13044821,506806007003.000,Martin Donnelly,Uganda,6806,2019,5,2.194,33.722,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.94,34,35,33.94,34,35,34.21,35,35,33.1,33,34,33.69,34,34,35.24,34,35,0.94,0.02206,0.133,39.166,0.003,0.016,0.019,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506806007003,5.0,68.0,6.0,7.0,3.0,506806007.0,6806007.0,46.0,70.0,F,10.0,10F,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.201052,33.715,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506806007003
VBS65916-6645STDY13044822,506806007004.000,Martin Donnelly,Uganda,6806,2019,5,2.194,33.722,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,33.76,34,34,33.8,34,34,34.2,35,35,32.77,33,34,33.26,33,34,35.42,35,34,0.939,0.02214,0.247,105.659,0.003,0.01,0.01,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506806007004,5.0,68.0,6.0,7.0,4.0,506806007.0,6806007.0,46.0,82.0,G,10.0,10G,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.201052,33.715,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506806007004
VBS65918-6645STDY13044824,506806007006.000,Martin Donnelly,Uganda,6806,2019,5,2.194,33.722,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.65,31,32,31.62,31,32,32.19,32,33,30.34,30,30,31.1,31,31,33.88,32,32,0.938,0.02204,0.081,16.573,0.002,0.016,0.017,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506806007006,5.0,68.0,6.0,7.0,6.0,506806007.0,6806007.0,46.0,11.0,A,11.0,11A,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.201052,33.715,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506806007006
VBS65919-6645STDY13044825,506807032001.000,Martin Donnelly,Uganda,6807,2019,5,2.239,33.577,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,32.1,32,33,32.17,32,33,32.24,33,33,31.48,32,32,31.91,32,33,33.15,32,33,0.941,0.0221,0.394,257.285,0.004,0.018,0.02,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506807032001,5.0,68.0,7.0,32.0,1.0,506807032.0,6807032.0,46.0,23.0,B,11.0,11B,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DN,Dup,2.23235,33.58286,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506807032001
VBS65920-6645STDY13044826,506807032002.000,Martin Donnelly,Uganda,6807,2019,5,2.239,33.577,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,38.67,39,40,38.78,39,40,39.0,40,40,37.61,38,39,38.28,39,40,40.36,40,40,0.941,0.02214,0.144,46.0,0.005,0.016,0.017,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506807032002,5.0,68.0,7.0,32.0,2.0,506807032.0,6807032.0,46.0,35.0,C,11.0,11C,S,GA,FS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,2.23235,33.58286,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506807032002
VBS65921-6645STDY13044827,506807032003.000,Martin Donnelly,Uganda,6807,2019,5,2.239,33.577,F,1288-VO-UG-DONNELLY-VMF00219,3.8,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.8.html#terms-of-use,False,31.86,32,32,31.8,32,32,32.32,32,33,30.67,31,31,31.37,31,32,33.94,33,32,0.94,0.02197,0.83,963.511,0.002,0.017,0.02,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Kapelebyong,gambiae,UG-E_gamb_2019,UG-E_gamb_2019_05,UG-E_gamb_2019_Q2,UG-E_Kapelebyong_gamb_2019,UG-E_Kapelebyong_gamb_2019_05,UG-E_Kapelebyong_gamb_2019_Q2,506807032003,5.0,68.0,7.0,32.0,3.0,506807032.0,6807032.0,46.0,47.0,D,11.0,11D,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,2.23235,33.58286,25 months,PBO LLIN,PBO LLIN,OlysetPlus,OlysetPlus,2.0,East,Mid-Eastern,An. gambiae,post,506807032003
